timestamp x y z qw qx qy qz
552.0 0.006053466925311911 0.11342765236619451 -6.178801906079926e-05 -0.0014617946969931578 -8.187755045601537e-05 -1.9784189000659215e-05 -5.7270613250784774e-05
553.0 0.006028156769896462 0.11382876978575782 -7.050961043749772e-05 -0.0014954124884417593 -8.472103727475126e-05 -1.8580532419384813e-05 -9.08463516080073e-05
554.0 0.006155128224828263 0.11385984762427455 -6.620548595358958e-05 -0.0014655589557092338 -8.292121227390298e-05 -1.924604402849502e-05 -7.473354910368218e-05
555.0 0.0062412728283336065 0.1166955303355043 -5.356961332412199e-05 -0.0015462187202366236 -7.352495722931016e-05 -2.6554692676665453e-05 -0.00011369881678690013
556.0 0.006138074513838526 0.11513804658066147 -5.9704872325749574e-05 -0.0015125489454841743 -7.803072113668452e-05 -2.2000060602040763e-05 -8.181903551567518e-05
557.0 0.005917813106790891 0.11427299147699185 -5.9544142829932083e-05 -0.001548856991393745 -8.086254866189311e-05 -2.0720650779069588e-05 -3.283384520196146e-05
558.0 0.005983308551248954 0.11602592574708973 -5.4058057080755104e-05 -0.0016072399736382613 -7.673147863278905e-05 -2.4730884793329514e-05 -5.2616545580675566e-05
559.0 0.005581351358211752 0.11420866627129744 -5.225172031645545e-05 -0.001631095458035597 -7.829368960200867e-05 -2.1776580129318058e-05 -1.724428552024882e-05
560.0 0.0050750515339184395 0.11043989501020397 -3.1949465059540074e-05 -0.0015809165943791862 -7.345810897629371e-05 -2.007364437172752e-05 4.3899188005121183e-05
561.0 0.00563293134025088 0.11163420172680633 -3.7473567933235446e-05 -0.001540861345325592 -7.874119033951114e-05 -2.142529070355872e-05 0.00011272192266151548
562.0 0.005225424701148151 0.11121579492203541 -3.7451030207879124e-05 -0.001608318062073461 -7.740689500235501e-05 -2.0679698192915246e-05 7.10781341740875e-05
563.0 0.005572034586652867 0.11187138015263379 -4.8826744684442545e-05 -0.0015587252445431752 -8.255332785319158e-05 -2.0405564585788665e-05 5.903353682529106e-05
564.0 0.005838876164363596 0.11261950554370037 -5.241354245329436e-05 -0.0015224111976553964 -8.259086711262402e-05 -2.0340354660834387e-05 4.5308241410293835e-05
565.0 0.005748447941189208 0.11291114883723427 -4.9467918849155026e-05 -0.0015335758537092512 -7.908931032887442e-05 -1.9996489434598027e-05 3.597184021367644e-05
566.0 0.005965124406152041 0.11158240455190781 -4.901169712357348e-05 -0.0014691151894774433 -8.576923639400155e-05 -2.0814146978711907e-05 9.644136813495767e-05
567.0 0.006035096712323171 0.1123246527122029 -3.726054231250018e-05 -0.0015173327563647602 -8.133872505728048e-05 -2.1464146250551803e-05 0.0002052214994288347
568.0 0.006131520676519716 0.11196112135423462 -3.6159989417333597e-05 -0.001495825791762544 -8.303462499567344e-05 -2.2151490368068063e-05 0.00022399417246096625
569.0 0.005973211715299425 0.1119998961033081 -4.338311384338163e-05 -0.0015142647343103957 -8.434708951557473e-05 -2.1397776108131614e-05 0.0001665752630303786
570.0 0.005933511475337109 0.11219607713757027 -4.994174476670826e-05 -0.0015182383833260678 -8.540417800915982e-05 -2.0543615716856233e-05 0.00011814451237942427
571.0 0.005665038669913482 0.11313564761479013 -5.609557756626671e-05 -0.0016134636551725322 -8.541836606358218e-05 -1.9582026630353738e-05 7.951852330646375e-05
572.0 0.00577482711864144 0.11256226160166802 -5.513753900747282e-05 -0.0015496730492640047 -8.500479709316068e-05 -1.8924770327370313e-05 8.426814606707171e-05
573.0 0.005874070518237195 0.11232278429300199 -4.565256221194372e-05 -0.0015447381554669008 -8.377768921240188e-05 -1.9784562571872363e-05 0.00017013589081050888
574.0 0.005801229043155723 0.109445442894662 -3.4752757442383414e-05 -0.0014652291885231092 -8.336492026308597e-05 -1.748408811943627e-05 0.00015469124241475734
575.0 0.005780177304527186 0.11150882041587434 -5.178205006273816e-05 -0.001521575114994509 -8.550451321751106e-05 -1.806068992089652e-05 7.93401191292462e-05
576.0 0.005683250348114203 0.11146627965389362 -4.958990688213461e-05 -0.0015710149214718386 -8.740782051537952e-05 -1.9291477639775312e-05 0.00014028057388308803
577.0 0.005890949571524496 0.11100501273786478 -4.807752471471726e-05 -0.0015020223468966223 -8.880295213753899e-05 -2.020649553925799e-05 0.00015939862210332306
578.0 0.005886465193256433 0.11160301468992309 -5.1388921170034406e-05 -0.0015087947476012968 -8.741737086843838e-05 -1.9537078329745464e-05 0.00012986804702700867
579.0 0.005882638750347872 0.1126587413045151 -5.9037224009434785e-05 -0.0015299006470999269 -8.632524483822906e-05 -1.8866923650019193e-05 5.296305824749358e-05
580.0 0.00594111901825625 0.11385827663294792 -7.174055302932595e-05 -0.001511511838130436 -8.4604164871121e-05 -1.7060427475507384e-05 -8.048582856027905e-05
581.0 0.005823862344931328 0.11368072260337113 -6.967595785148357e-05 -0.0015438698098286631 -8.500629977347226e-05 -1.7097789956064174e-05 -4.875349854869654e-05
582.0 0.006075592410899075 0.11264349139096465 -6.245095452150276e-05 -0.001458496312723355 -8.603104210771977e-05 -1.8291744311082354e-05 7.897436520367056e-06
583.0 0.006169352592201216 0.11323574260013448 -6.368051231886027e-05 -0.00145003918857478 -8.425300542931749e-05 -1.8491612218299195e-05 -2.4050988327735605e-05
584.0 0.006196012778300192 0.11379582247425672 -6.240204383483454e-05 -0.0014574882610584234 -8.160762132432837e-05 -1.8292378238796238e-05 -2.768594682097857e-05
585.0 0.005955023986512851 0.11554395190884958 -7.257092263777543e-05 -0.001562577227343315 -8.137023101514725e-05 -1.948577515650901e-05 -0.00013968869820972835
586.0 0.006032734075558192 0.11321645089233624 -5.6085641342381955e-05 -0.0015122477118989738 -8.406627465305317e-05 -1.9908758675795527e-05 5.2378717919644664e-05
587.0 0.006024495733437633 0.11322022302182402 -7.098057241541185e-05 -0.0014739172303387042 -8.630491202549485e-05 -1.7625208417315505e-05 -6.827069219070305e-05
588.0 0.005965829953634142 0.11406053186855541 -6.888541229326518e-05 -0.0015239844368894113 -8.399913489864878e-05 -1.7726655081986055e-05 -5.657819292587039e-05
589.0 0.005894966234878091 0.1141926896742738 -7.487735241193353e-05 -0.001544698832441125 -8.541190375454601e-05 -1.6674555171289745e-05 -8.83045886520381e-05
590.0 0.006042311381004117 0.11669392614636977 -7.262684907043506e-05 -0.0015994074209217072 -8.030516268191037e-05 -2.2232454245488764e-05 -0.00017293166728165916
591.0 0.005916306634206685 0.11401358018500557 -6.292478316152343e-05 -0.0015689414853812004 -8.467896677627117e-05 -1.921501322263305e-05 1.067055630388366e-05
592.0 0.006095868602510098 0.11275406391979866 -6.570730477253346e-05 -0.0014764616186944155 -8.850967540490358e-05 -1.8271536017235495e-05 7.0350727785804276e-06
593.0 0.006073987544948614 0.11330943694061725 -6.799061597841884e-05 -0.0015079590914766482 -8.743427206835792e-05 -1.723992408249163e-05 3.89952900545152e-06
594.0 0.006236700533025018 0.1130225302855659 -6.185806089986914e-05 -0.0014701893033201318 -8.635329410343597e-05 -1.795624404310676e-05 4.795736355125585e-05
595.0 0.006088359615888351 0.11282894253781324 -5.9354036684421046e-05 -0.001497850819208512 -8.611800694125579e-05 -1.809026909059406e-05 7.016857946292489e-05
596.0 0.006126229712210585 0.1121561465871244 -6.633297834282335e-05 -0.0014357100455740979 -8.903425674711668e-05 -1.7146628455832298e-05 1.2040168980356847e-05
597.0 0.006284280084008016 0.11409990063845919 -6.869210576956506e-05 -0.0014339756243344863 -8.239052482980127e-05 -1.8478853174744162e-05 -8.750311200207243e-05
598.0 0.006019382304678124 0.11417291558322293 -8.026438060646734e-05 -0.0014941045427874704 -8.593563368642288e-05 -1.5985229637616367e-05 -0.00013865138938687848
599.0 0.0060780575398664246 0.11451389760121143 -7.997638612411957e-05 -0.0014885236824298703 -8.477239726625363e-05 -1.6257387759625146e-05 -0.00015206068025116194
600.0 0.006163644983487373 0.11396301213686083 -7.33809149126534e-05 -0.0014857352364043416 -8.567643820742637e-05 -1.6304593433397042e-05 -5.977830827733715e-05
601.0 0.0060330833194593555 0.1141428511686097 -6.92077140740962e-05 -0.0015602860638992576 -8.653419621270511e-05 -1.7599073958443362e-05 -5.364443446442799e-06
602.0 0.0059474081117458924 0.11353310371239839 -7.709098201876795e-05 -0.0015361421748097172 -8.916045430405078e-05 -1.5762466990750332e-05 -5.005912986898996e-05
603.0 0.006110004618731695 0.11404559327564665 -8.199886807623428e-05 -0.0014952456546143218 -8.803829168678683e-05 -1.5237741313568546e-05 -0.00011231871105440132
604.0 0.005699146018510715 0.11403327835147067 -8.170030549799704e-05 -0.0016080436613722289 -8.966499311754245e-05 -1.4305209692419686e-05 -6.367875053955643e-05
605.0 0.006153325205646702 0.1131675025260472 -7.17207950949486e-05 -0.0014522984950704697 -8.723141711446457e-05 -1.6764678807615167e-05 -4.879029176944562e-05
606.0 0.005980729874997358 0.11232783755563544 -7.337827999192721e-05 -0.0014847003370013644 -9.098871069976213e-05 -1.5558505467595828e-05 -1.942964820109571e-06
607.0 0.005929811081542902 0.11301180698773589 -7.502339426867747e-05 -0.0015153737065282057 -8.954000184436877e-05 -1.5128474336893606e-05 -2.453044868900208e-05
608.0 0.0060947966669966085 0.11259929859713431 -7.097780940996242e-05 -0.0014698288578881306 -8.970173269866856e-05 -1.5937106377905406e-05 3.2250251348016874e-06
609.0 0.0058713310907616625 0.11232934260097908 -7.167648522380269e-05 -0.0015180120070734037 -9.084186989318856e-05 -1.541608041325046e-05 2.2185304352369437e-05
610.0 0.006087668662063995 0.11147128604616648 -7.266715881211723e-05 -0.0014174812249715307 -9.313984366169173e-05 -1.5253413750119443e-05 5.919963922421935e-06
611.0 0.0060722276505932845 0.11233659086903813 -8.01344087211575e-05 -0.001433372589310657 -9.188889701208955e-05 -1.4712039811428418e-05 -7.506595618265019e-05
612.0 0.006157955420477978 0.11251001354462484 -7.447823374163698e-05 -0.0014294329856045433 -8.977596894560013e-05 -1.5505294296815e-05 -4.0058981546902095e-05
613.0 0.00622345268039099 0.1115021047241599 -7.702784795293438e-05 -0.001376922155313677 -9.421754998803277e-05 -1.4791705932039252e-05 -3.366166724004644e-05
614.0 0.006070469507525224 0.11242520599114723 -8.019830546608048e-05 -0.0014281614301742504 -9.090143122349295e-05 -1.4013470998882324e-05 -7.390868377356708e-05
615.0 0.006051126838101797 0.11183148492774747 -7.479870872118383e-05 -0.001440660685603003 -9.264872798712307e-05 -1.4744294611858726e-05 -4.9119476253279735e-06
616.0 0.006005578195921771 0.11193235655162666 -6.630252823142978e-05 -0.0015000013896628356 -9.227526868475811e-05 -1.6327023083040126e-05 7.887894044410439e-05
617.0 0.006144207376855081 0.11445030249340521 -7.259946254240017e-05 -0.0015172014407056392 -8.5965880731951e-05 -1.8379632088859096e-05 -6.982505036069718e-05
618.0 0.006105646116138316 0.11207940270946762 -7.623764303573514e-05 -0.0014542186830285254 -9.424109831430018e-05 -1.524369547980551e-05 -2.853750328980393e-06
619.0 0.005910541244973893 0.11259791728887271 -8.660678060888288e-05 -0.0014596793412753755 -9.209114330259285e-05 -1.1649261062845925e-05 -8.856186511991074e-05
620.0 0.006227115579552455 0.11126043890895718 -7.809050377629648e-05 -0.0013964964996289405 -9.749541880800665e-05 -1.58597339893313e-05 -2.4888976931906393e-05
621.0 0.005599536243387151 0.11146778298352625 -7.60100323011075e-05 -0.0015690963896929373 -9.63968292646664e-05 -1.2077209280418512e-05 8.86013954813975e-05
622.0 0.005985748258518476 0.11089748673872396 -7.354473380860532e-05 -0.0014898984106988297 -9.95173790681207e-05 -1.4673826168744543e-05 9.453203493905956e-05
623.0 0.0059705836448915835 0.11385685822067086 -8.750359798510331e-05 -0.0015184976371090666 -9.167365487088086e-05 -1.4649078935014407e-05 -0.00012940320580326781
624.0 0.006038067211859593 0.11369460277621574 -9.250061471364229e-05 -0.0015136886355125638 -9.340977886758451e-05 -1.2752782617444792e-05 -0.00012457242586343847
625.0 0.006160512663072209 0.11289854351710849 -8.777931135193515e-05 -0.0014732998160401616 -9.500633123079655e-05 -1.3114778202010492e-05 -7.091965287664453e-05
626.0 0.006258232651265527 0.11357375083833622 -8.729307944250118e-05 -0.0014305432620894303 -8.954775656018195e-05 -1.3200435778993856e-05 -0.00012800716910099723
627.0 0.006189743233763197 0.11347431301206629 -8.827632268842141e-05 -0.0014431409590408989 -9.048751826810092e-05 -1.3159721495902169e-05 -0.00013382966848350786
628.0 0.0060889517336805785 0.11566784827451078 -9.271621209349503e-05 -0.0015688629482775026 -8.943425868037656e-05 -1.5912200035476325e-05 -0.000192581757947986
629.0 0.0061684071101662 0.11304995989384709 -8.72679061895617e-05 -0.0014484790754652334 -9.405298309069856e-05 -1.4431379861025191e-05 -0.00011406219345446419
630.0 0.006023737014461258 0.11328328632872688 -9.884767910919142e-05 -0.001448108646805501 -9.370238837877462e-05 -1.022760717523898e-05 -0.00017829988483538715
631.0 0.0061406504407694905 0.11182541924722368 -8.696900790801636e-05 -0.0013785519849557459 -9.459744638554855e-05 -1.1903786993308029e-05 -8.985697564508858e-05
632.0 0.006144793988129697 0.11628412644547544 -8.827110971218864e-05 -0.0015571295976057604 -8.65510536977122e-05 -1.841590195320694e-05 -0.00021724097106794394
633.0 0.006098386373456193 0.11425682251815061 -9.858319622222536e-05 -0.0014699761123866605 -9.177244531825853e-05 -1.2233341744736405e-05 -0.000209403878360154
634.0 0.0062120038971761405 0.11394622950174471 -8.812255262097422e-05 -0.0014489518132886094 -8.904017898014103e-05 -1.3375455637219006e-05 -0.00014161948669762792
635.0 0.006121652312287728 0.11272229686575573 -8.931515770874425e-05 -0.0014301832010315302 -9.356820720842687e-05 -1.244214424776222e-05 -0.0001147880722458778
636.0 0.0061710136053381385 0.11276835973310691 -9.025460078642016e-05 -0.0014202405376016213 -9.353112454058964e-05 -1.2438496073089618e-05 -0.0001265650166771782
637.0 0.006349996802913346 0.11192390604090513 -8.223683535159518e-05 -0.001393869544334258 -9.580441838196997e-05 -1.2754665841046292e-05 -1.2161002411056524e-05
638.0 0.005863535941979602 0.11286604680494314 -9.629348967394346e-05 -0.0015316974100036682 -9.743878537437079e-05 -8.669755973083264e-06 -5.885891866362541e-05
639.0 0.005981188765189182 0.11237238312999114 -9.460872965111074e-05 -0.0014679639095635166 -9.69101487403662e-05 -9.458725770867533e-06 -7.597688090306176e-05
640.0 0.0058806192441665656 0.11106858675618766 -8.479624660401509e-05 -0.0014884130064682485 -0.00010091105701947783 -1.1786662357624432e-05 2.5560180925175997e-05
641.0 0.0059666405413114 0.111539863531814 -8.93318097617622e-05 -0.0014517122735681178 -9.888903500967186e-05 -1.101059507469942e-05 -4.0320389943786266e-05
642.0 0.0060218006758534556 0.11246975259849364 -8.873192709846413e-05 -0.0014730509785511937 -9.559090784198256e-05 -1.1654779611482653e-05 -6.344068420721515e-05
643.0 0.006046269401091591 0.11114633688737988 -8.235170644050649e-05 -0.0014511233717075587 -9.961827112915325e-05 -1.2408501215658974e-05 2.639486109385218e-05
644.0 0.005959387501336552 0.1112948627375539 -8.6498248063815e-05 -0.0014623877314398981 -9.992103125781407e-05 -1.116592407165881e-05 1.3044233199594115e-06
645.0 0.006080360420829775 0.11153743153281723 -9.153466674247672e-05 -0.0013948155995344373 -9.778315444380858e-05 -1.0483235404347455e-05 -8.208672553663678e-05
646.0 0.006051247538262759 0.11251301047431957 -9.87610841653105e-05 -0.0014264191220210473 -9.654362165880691e-05 -1.0052128669034313e-05 -0.0001545535537862059
647.0 0.005877625967392956 0.11276910320941043 -0.00010243658847147213 -0.0015166267290086144 -9.911920562182264e-05 -8.172322228745232e-06 -0.0001048133882303318
648.0 0.0060243431288983865 0.11147227437408058 -9.024348402779993e-05 -0.0014700969482081799 -0.0001009575294790471 -9.755226104299662e-06 1.211288831081558e-05
649.0 0.005914040026419464 0.11148178125574543 -9.084453384231405e-05 -0.001489222934173271 -0.00010132734003375449 -1.0075316246716564e-05 -3.7244732751724943e-06
650.0 0.005988537288186275 0.11284306586070893 -9.577289931544917e-05 -0.0014886312576380914 -9.645079901055478e-05 -9.987143561849958e-06 -9.728423703623265e-05
651.0 0.005967002804975828 0.11293371458865632 -9.911331638123985e-05 -0.0014839323551494622 -9.652874240677068e-05 -9.478176468523152e-06 -0.00012733917579061969
652.0 0.005958299625444951 0.11281729555720112 -0.00010073659214149634 -0.0014798884920178615 -9.76124131073955e-05 -9.471684657989424e-06 -0.0001397053680620626
653.0 0.006124419500499613 0.11259362126076229 -9.470629092522649e-05 -0.0014506299106653172 -9.706866630003788e-05 -1.0606294577948976e-05 -9.63226150312265e-05
654.0 0.0061075735267480365 0.11263184021918396 -9.960611144646638e-05 -0.0014143958596923474 -9.583757175215129e-05 -9.146294956627973e-06 -0.0001497619558027367
655.0 0.006292589050035979 0.11170777722137408 -9.478850469251003e-05 -0.0013536069750939247 -9.830921135695925e-05 -1.0112901328197312e-05 -0.00010503722197618997
656.0 0.006258195279115003 0.11150242521326555 -9.078367831695403e-05 -0.0013736621235751036 -9.898441267023529e-05 -1.091397024379334e-05 -6.531900004417727e-05
657.0 0.0061698561728645 0.1123213908468169 -0.00010019607964144361 -0.001398378649854002 -9.812926238949626e-05 -9.739936634041022e-06 -0.00015288102159736192
658.0 0.00610939364399452 0.11304415618714161 -0.0001058752889750534 -0.0014141580528356566 -9.583453234675867e-05 -8.284790528251723e-06 -0.00020271746205075225
659.0 0.006053630883409989 0.11282092063538732 -0.00010631619503111579 -0.0014242629368140319 -9.71306156446085e-05 -7.6118508053753805e-06 -0.00018381481406818008
660.0 0.006084528117557271 0.11287622489141876 -0.00010751565694570594 -0.001404555814744637 -9.61295981732695e-05 -7.1336136474791825e-06 -0.000199943305105536
661.0 0.0059851214102487355 0.11180230266612173 -0.00010485829123879383 -0.001397665109272019 -9.947515813706225e-05 -6.118668586479515e-06 -0.00013470083719725295
662.0 0.0059962952160649225 0.11130448241654338 -9.840762113625958e-05 -0.0014128133261655054 -0.00010107914198744952 -7.23760728563404e-06 -6.176094786738375e-05
663.0 0.006043121129999247 0.11279414016486661 -0.00010346262157464518 -0.0014455797330957215 -9.719686837494526e-05 -7.977009052732839e-06 -0.0001479411194727811
664.0 0.005975160239738302 0.11218628490755468 -0.00010381100386815397 -0.0014827898819612148 -0.00010170690560556759 -6.91716183535799e-06 -7.497743970197134e-05
665.0 0.006072616981789573 0.11339258927403115 -0.00010723782818628629 -0.0014385096686878032 -9.492554677386484e-05 -7.74399776383165e-06 -0.0002018260467310915
666.0 0.005804601539259304 0.11271419682847987 -0.00011107706585812284 -0.0014657593498793116 -9.823031440424676e-05 -3.849571777760623e-06 -0.00015581425015268605
667.0 0.005890455563978669 0.11280650559525107 -0.00011311559667439672 -0.0014355932378316914 -9.749252346828949e-05 -3.3576450098257927e-06 -0.00017997846825325685
668.0 0.0059850222466097565 0.11230768227546765 -0.0001061905719016946 -0.0014324105174401117 -9.927753111315784e-05 -5.980220908712239e-06 -0.00013259491861188172
669.0 0.005984442798996285 0.1115693077108711 -0.00010387463076119274 -0.0014120147617880288 -0.00010148147050147834 -6.2789907101839534e-06 -0.00010416847144915995
670.0 0.0061297959874655715 0.11161344389660637 -9.814224747187376e-05 -0.001392357070032163 -9.999689558812209e-05 -8.13994230933354e-06 -8.541705108682299e-05
671.0 0.00608652301934408 0.11186658861329132 -0.0001032767541936839 -0.0014226206650309414 -0.00010137938986956459 -6.864009193014889e-06 -9.205047105496462e-05
672.0 0.0060037692476871685 0.1117711174479381 -0.00010468899323185726 -0.0014306171459595317 -0.00010206201933098394 -6.751885173714456e-06 -0.0001065697738334275
673.0 0.005987165724987531 0.11128194304774437 -0.00010128493435672283 -0.0014222091784776706 -0.00010230351432614927 -5.833883519856664e-06 -4.888263299869109e-05
674.0 0.006117202651458677 0.11064244264986686 -9.331678873072591e-05 -0.0014326330364241222 -0.00010562345799409805 -9.080413057847708e-06 2.6862838246915207e-05
675.0 0.0059798818885060355 0.11071963939096967 -9.819015791288425e-05 -0.001421084844751484 -0.00010441832962607157 -6.7564163828222536e-06 -1.5256716337777118e-05
676.0 0.006123384696664495 0.1108942940741752 -0.00010007997605284658 -0.0013787643849541478 -0.00010350103884773488 -6.882008119176282e-06 -5.533111548546452e-05
677.0 0.005841761513413308 0.11294902618624751 -0.00011130533240839698 -0.0014765889105033418 -9.901842603776428e-05 -3.8094106095165353e-06 -0.00014116915983496857
678.0 0.005820235829878802 0.11287749808803595 -0.00011741904815277022 -0.0014490639449134465 -9.880865150463492e-05 -1.2445077226189252e-06 -0.00017553658291491405
679.0 0.005907512024675215 0.11248782278543884 -0.0001151040062575213 -0.0014346190706890133 -0.00010016738485723205 -2.3645147157915647e-06 -0.00015634703791165462
680.0 0.005810304978208058 0.1123779451377464 -0.00011400967593260595 -0.0014869127001918192 -0.00010220152743453143 -2.477643011467453e-06 -0.00011326295402198228
681.0 0.006116999829366169 0.11084643414924951 -0.00010098672939962551 -0.001351229331355096 -0.00010242724388134807 -6.453754921247331e-06 -8.183317777872768e-05
682.0 0.005922449275308108 0.11015052149262794 -0.00010399520540850856 -0.001358920382216612 -0.00010520062414560173 -3.964537874816218e-06 -6.299244843069969e-05
683.0 0.006144672973628343 0.11021320666827715 -9.966614564800752e-05 -0.001321174895731522 -0.00010408927110544032 -6.003018101160292e-06 -6.0193825912834534e-05
684.0 0.0059190902219051 0.11121228093509171 -0.00010710799546388587 -0.0014219626215168284 -0.00010393763268377847 -3.7200948382189537e-06 -6.810666184492675e-05
685.0 0.005832232268859805 0.11179202489759399 -0.00011351547563489073 -0.001465887695594965 -0.00010399370106775885 -1.4969994841918196e-06 -7.930584168854689e-05
686.0 0.0057957423926734974 0.11147263474740918 -0.0001115782131369675 -0.0014462102195728725 -0.0001037622043750412 -1.7178635870221315e-06 -7.961619259863378e-05
687.0 0.005647452816883908 0.11169026370728821 -0.00011571480564134114 -0.0014948776951252255 -0.00010434073977015894 1.1460261582800845e-06 -5.304492572825298e-05
688.0 0.0057024835644425365 0.11082405550959348 -0.00010992693537198606 -0.0014433734423556976 -0.00010518313191399438 -1.290862199568883e-07 -2.8287551663163344e-05
689.0 0.005903132105274011 0.11042360701098658 -0.00010578991207642784 -0.0013790180255497417 -0.00010503177191205664 -2.601423231494379e-06 -4.620015358732535e-05
690.0 0.0057554291548989394 0.11215843388285313 -0.00011537698189481375 -0.0014983267880225718 -0.00010278577049206304 -2.283895836575697e-08 -7.54131808587166e-05
691.0 0.005851626770573762 0.11103480046803496 -0.0001098656647948509 -0.0014178117354340031 -0.00010432016159615199 -1.6114512919280298e-06 -6.482534406438376e-05
692.0 0.00623338019126095 0.11211348811951427 -9.99639420715252e-05 -0.001381013461803324 -9.727330258432634e-05 -6.312164481850743e-06 -7.835420638614305e-05
693.0 0.006267453324272275 0.11428821232873962 -0.00010284232066534613 -0.0014222472690121272 -9.066699367679875e-05 -9.414826290392069e-06 -0.0002004644780266849
694.0 0.006156356148057376 0.11553656728066794 -0.00010783229545465737 -0.001471017931696858 -8.852176119740697e-05 -9.453400320811455e-06 -0.0002605256975201916
695.0 0.00621684072171118 0.11360766463446442 -0.00010801112449334232 -0.0013830976595944871 -9.288319147237501e-05 -6.87099575386653e-06 -0.00021330166294862226
696.0 0.006263413990344331 0.11320127747382008 -0.00010852483806892045 -0.0013502107752134168 -9.31533647175225e-05 -6.420617746674675e-06 -0.00021985986413852426
697.0 0.0061430102316399286 0.1135620370039398 -0.00011709782183871826 -0.0013782829529116907 -9.365299414513754e-05 -2.8922257378956426e-06 -0.00023891838219737837
698.0 0.006108714905603919 0.11329054965728835 -0.00011662288856761243 -0.0013779961358467954 -9.462946962946308e-05 -2.721885214291756e-06 -0.00022712073034465732
699.0 0.006059882691245623 0.1111493945704877 -0.000107172545603767 -0.0013618250580697262 -0.00010247051956426521 -5.179753445586932e-06 -0.00012509720366305898
700.0 0.00612056618010488 0.11362931193707698 -0.00011036036208152185 -0.0014091288206546503 -9.390221631987903e-05 -5.869237607708702e-06 -0.00021022337865544058
701.0 0.006058071089165291 0.11288520851006442 -0.00011314707324255587 -0.0014396134245034371 -9.876039734866735e-05 -2.9821826493952976e-06 -0.0001323243086090541
702.0 0.006136981866108798 0.11315590935003618 -0.00011317763641224168 -0.0013859826919625034 -9.493237226481967e-05 -3.4386064631033336e-06 -0.00019142440946482667
703.0 0.006186921060259257 0.11360845555620863 -0.00011383560702176712 -0.0013486485019096731 -9.110307351666972e-05 -4.4453544717046115e-06 -0.00026618326526811777
704.0 0.006104882414439775 0.11145599770882152 -0.00010581022933779086 -0.001369678911157939 -0.00010084688216363225 -4.360064473482835e-06 -9.417645291271275e-05
705.0 0.0061952754565665815 0.1107943430229294 -0.00010139217367190113 -0.0013619140529484409 -0.00010349452887950414 -4.483803975974656e-06 -1.7773446739491843e-05
706.0 0.006100034833821442 0.1102782883587392 -0.00010423760583671651 -0.0013574912533084308 -0.00010590515976243215 -2.7944577720146293e-06 -1.0492515988111544e-05
707.0 0.0062429878148060084 0.11002949893850449 -0.00010357485350552667 -0.0012853774281579098 -0.00010515739623392117 -4.705096913823295e-06 -7.461111477691586e-05
708.0 0.0059325075514535 0.11167532727168063 -0.00011354676452473788 -0.0014562486485855633 -0.00010428542166285469 -3.7644456974901314e-07 -4.785222683613549e-05
709.0 0.005904559551469141 0.11115361017342137 -0.0001155986651937945 -0.0013868553761024272 -0.00010388731095961073 9.029195759242186e-07 -9.186230191963352e-05
710.0 0.005948043837285853 0.11200860842533197 -0.00011365512790846157 -0.0014482496442628924 -0.00010230823065048417 -5.750370489413481e-07 -7.020186848939417e-05
711.0 0.005881600467694936 0.1115931669794897 -0.0001160756872646999 -0.0014466237695731864 -0.00010459467634873908 1.0455180135653985e-06 -5.3177567529297845e-05
712.0 0.0057967480492454 0.11058159770257191 -0.00011372106514703187 -0.0014159043282167077 -0.00010680952100538006 1.903478836698504e-06 -2.0046568902627736e-05
713.0 0.0057697835325963166 0.11085770175207672 -0.00011513177902199564 -0.0014434434152779496 -0.0001067252836091584 2.9492604785540704e-06 9.078771848858614e-08
714.0 0.006072549166229761 0.11203300449220123 -0.00011142932423742355 -0.00138212386621322 -9.910081899568313e-05 -1.939249654271896e-06 -0.00011689820725263798
715.0 0.006158582444492105 0.11186760634853446 -0.00010996665495211753 -0.001376933664397767 -0.00010022007047432345 -2.439263630058502e-06 -9.329909729089972e-05
716.0 0.006220882156727273 0.11216161739264653 -0.00011023052665632808 -0.0013187565729930219 -9.604166481611649e-05 -2.961737279716741e-06 -0.00016444444225498375
717.0 0.005919119631852982 0.11198898924652018 -0.00011966590439628985 -0.001376510979209956 -9.973340769958243e-05 2.7430156151839995e-06 -0.00013087145054689348
718.0 0.006116396829212061 0.112878547330263 -0.00011474799698665794 -0.001358813827795283 -9.464919772423067e-05 -1.9059861847023876e-06 -0.0001977354884421777
719.0 0.00611762911479046 0.11295693719934931 -0.00011681601355230369 -0.0013989279276164217 -9.671043734391975e-05 -5.300642904324055e-07 -0.00015193368314784554
720.0 0.006190990095311032 0.1129614798733274 -0.00011296340454345762 -0.001382832919524445 -9.561186592677225e-05 -2.537280388901336e-06 -0.00015791632645221723
721.0 0.0062803278420106865 0.11147554307179515 -0.00010884697139238647 -0.0012854456822594458 -9.852235515071674e-05 -3.6218197569380258e-06 -0.00015832064785317574
722.0 0.006276269552495983 0.11286122931161198 -0.00011162525032067469 -0.0013278556318815269 -9.379267110628238e-05 -3.588358622814148e-06 -0.00020032583771449966
723.0 0.00622722987734132 0.11256598540930952 -0.00011098382119459012 -0.0013297060767525795 -9.469822748065319e-05 -3.4045377364349e-06 -0.00018961608022509806
724.0 0.006235798574765216 0.1136184254471186 -0.00010932802143633377 -0.0013912678947998387 -9.245965265315312e-05 -4.9063029478714475e-06 -0.00018231709168112603
